ori,des,path,len,time_step
324,147,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_147,20,14
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,14
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,14
324,154,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154,25,14
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,14
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,14
324,216,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_199_216,18,14
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,14
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,14
324,196,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196,18,14
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,14
324,145,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145,19,14
395,325,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89_281_325,22,14
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,14
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,14
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,14
324,40,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_246_34_33_31_357_40,22,14
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,14
395,281,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89_281,21,14
390,79,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79,25,14
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,14
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_21_84_80,20,14
324,145,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145,19,14
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
283,145,283_21_85_314_347_83_77_75_310_237_233_234_200_208_145,15,15
219,392,219_288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,17,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
345,49,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49,21,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,15
367,258,367_400_287_200_208_145_146_148_227_151_152_153_155_163_258,15,15
367,174,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174,15,15
345,357,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357,19,15
345,50,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,21,15
345,40,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40,20,15
413,240,413_250_410_411_184_183_177_189_190_211_202_235_245_239_240,15,15
144,392,144_210_191_193_180_315_185_179_418_251_164_174_159_167_166_392,16,15
345,40,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40,20,15
345,40,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40,20,15
324,145,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145,19,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
324,196,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196,18,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,15
395,324,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89_281_324,22,15
324,246,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_246,17,15
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,15
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,15
395,79,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79,19,15
324,145,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145,19,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
395,24,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24,16,15
324,33,324_326_280_397_385_91_85_314_347_83_77_75_310_237_232_33,16,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
395,349,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349,17,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
345,34,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34,16,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
246,325,246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,15,15
390,34,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34,15,15
324,32,324_326_280_397_385_91_85_314_347_83_77_75_310_237_232_32,16,15
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,15
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,15
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,15
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,15
324,200,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200,17,15
324,239,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239,18,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
324,232,324_326_280_397_385_91_85_314_347_83_77_75_310_237_232,15,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,15
390,238,390_344_168_374_156_157_176_177_189_190_211_202_235_245_238,15,15
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,15
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,15
345,240,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_240,17,15
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,15
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,16
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,16
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,16
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,16
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,16
366,253,366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_173_257_253,20,20
27,391,27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,25,20
78,8,78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,15,20
400,391,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,18,20
75,4,75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,15,20
72,306,72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,24,20
72,306,72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,23,20
27,306,27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,24,20
331,260,331_52_360_0_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,27,20
340,306,340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,26,20
27,80,27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,17,20
58,306,58_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,27,20
57,80,57_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,18,20
340,80,340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,18,20
58,80,58_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_21_84_80,19,20
400,392,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,18,20
287,392,287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,17,20
287,392,287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,17,20
400,391,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,18,20
400,392,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,18,20
78,392,78_49_364_46_43_38_36_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,27,20
246,325,246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,15,20
235,306,235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,22,20
235,325,235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,16,20
202,325,202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,17,20
202,88,202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,15,20
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,20
7,306,7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,27,20
235,306,235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,22,20
400,325,400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,20
235,260,235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_276_267_265_262_261_260,24,20
235,306,235_246_34_33_31_357_40_50_20_23_73_21_84_80_118_124_116_278_275_273_372_306,22,20
235,306,235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,22,20
340,306,340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_275_273_372_306,25,20
319,51,319_317_305_274_308_386_397_385_91_85_314_347_83_78_49_364_48_44_51,19,20
400,117,400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117,17,20
235,325,235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,16,20
235,325,235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,16,20
39,4,39_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,16,20
348,51,348_347_83_77_75_310_237_232_33_31_357_40_49_364_48_44_51,17,20
78,8,78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,15,20
91,8,91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,20,20
385,325,385_91_85_314_347_83_77_75_310_237_233_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,27,20
52,260,52_360_0_366_351_248_31_357_40_50_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,25,20
347,4,347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,18,20
83,4,83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,17,20
85,4,85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,20,20
85,4,85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,20,20
85,4,85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,20,20
85,4,85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,20,20
91,4,91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,21,20
385,4,385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,22,20
385,150,385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_150,19,20
91,4,91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,21,20
248,4,248_30_237_233_234_200_208_145_146_148_227_151_152_154_4,15,20
397,4,397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,23,20
385,4,385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,22,20
385,147,385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_147,16,20
357,306,357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,16,20
280,4,280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,24,20
326,4,326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,25,20
326,227,326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227,21,20
355,306,355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,15,20
246,325,246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,15,20
355,306,355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,15,20
326,4,326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,25,20
50,306,50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,15,20
21,4,21_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,21,20
246,391,246_34_33_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,22,20
30,392,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,19,20
360,391,360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,24,20
52,185,52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185,16,20
52,392,52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,25,20
132,392,132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,27,20
52,392,52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,25,20
52,297,52_360_0_366_351_248_30_236_376_231_198_196_195_181_223_214_297,17,20
27,392,27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,25,20
331,392,331_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,26,20
57,392,57_27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,26,20
236,392,236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,18,20
30,391,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,19,20
30,392,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,19,20
30,392,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,19,20
30,392,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,19,20
30,222,30_236_376_231_198_196_195_180_315_185_179_418_252_333_335_176_177_189_191_193_181_222,22,20
248,257,248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_173_257,17,20
248,254,248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_173_256_254,18,20
248,391,248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,20,20
248,392,248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,20,20
30,392,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,19,20
75,392,75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,20,20
248,392,248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,20,20
30,391,30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,19,20
314,392,314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,24,20
91,147,91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_184_183_177_188_147,21,20
326,194,326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_194,18,20
248,392,248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,20,20
36,392,36_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,21,20
351,392,351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,21,20
351,391,351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,21,20
395,260,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,29,20
93,4,93_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,17,20
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,20
208,392,208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,15,20
211,306,211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278_275_273_372_306,24,20
211,325,211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,20
189,306,189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,25,20
176,51,176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,18,20
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,20
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,20
198,392,198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,20
198,392,198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,20
288,392,288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
288,392,288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
288,392,288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
374,392,374_156_157_176_177_189_191_193_180_315_185_179_418_251_164_174_159_167_166_392,20,20
376,392,376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,17,20
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
231,392,231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
376,392,376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,17,20
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
344,242,344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,16,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
168,51,168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,22,20
169,32,169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,20
156,23,156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23,18,20
344,240,344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,15,20
413,241,413_250_410_411_184_183_177_189_190_211_202_235_245_239_241,15,20
369,240,369_168_374_156_157_176_177_189_190_211_202_235_245_239_240,15,20
176,325,176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,22,20
149,80,149_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80,21,20
176,51,176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,18,20
374,325,374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,25,20
374,325,374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,25,20
153,325,153_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,25,20
226,51,226_422_335_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,21,20
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,20
390,88,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,26,20
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
395,392,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,20
324,392,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,31,20
390,51,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,24,20
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,20
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,20
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,20
413,242,413_250_410_411_184_183_177_189_190_211_202_235_245_239_241_242,16,20
219,392,219_288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,17,20
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,20
202,392,202_235_246_34_33_31_357_39_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,28,20
345,281,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281,28,20
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,20
367,260,367_400_286_235_246_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_276_267_265_262_261_260,26,20
390,33,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33,16,20
367,162,367_400_287_200_208_145_146_148_227_151_152_153_155_163_258_162,16,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
400,392,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,18,20
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,20
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,20
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
286,88,286_235_246_34_33_31_357_40_50_20_23_73_22_329_88,15,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,20
345,376,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376,20,20
390,88,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,26,20
286,88,286_235_246_34_33_31_357_40_50_20_23_73_22_329_88,15,20
367,51,367_400_286_235_246_34_33_31_357_40_49_364_48_44_51,15,20
144,392,144_210_191_193_180_315_185_179_418_251_164_174_159_167_166_392,16,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,20
283,179,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179,19,20
300,392,300_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,16,20
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,20
144,392,144_210_191_193_180_315_185_179_418_251_164_174_159_167_166_392,16,20
283,185,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,18,20
400,392,400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,18,20
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,20
209,325,209_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,20
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,20
283,163,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_163,22,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
55,185,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185,19,20
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,20
231,391,231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,16,20
283,392,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,27,20
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,20
55,391,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_391,28,20
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,20
345,240,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_240,17,20
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,20
345,241,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241,17,20
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,20
345,376,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376,20,20
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,20
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,20
15,306,15_34_33_31_357_40_50_19_24_349_313_79_81_117_301_382_275_273_372_306,20,20
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,20
367,391,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_391,19,20
324,154,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154,25,20
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,20
367,325,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,19,20
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,20
324,8,324_326_280_397_385_91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,25,20
